From vertex 0:
To vertex 35:13 (38,19,12,27,44,45,5,6,35)
To vertex 36:42 (38,19,12,27,44,22,36)
To vertex 37:27 (38,19,12,27,44,22,32,47,28,37)
To vertex 39:28 (38,19,12,27,44,45,5,63,39)
To vertex 40:45 (38,19,40)
To vertex 41:27 (38,19,12,55,59,41)
To vertex 42:54 (38,19,12,27,44,45,5,33,20,48,0,14,42)
To vertex 43:57 (38,19,12,27,44,22,36,43)
To vertex 44:8 (38,19,12,27,44)
To vertex 45:8 (38,19,12,27,44,45)
To vertex 46:12 (38,19,12,27,44,22,46)
To vertex 47:8 (38,19,12,27,44,22,32,47)
To vertex 48:14 (38,19,12,27,44,45,5,33,20,48)
To vertex 49:23 (38,19,12,27,44,22,32,47,49)
To vertex 50:23 (38,19,12,27,44,50)
To vertex 51:30 (38,19,12,27,44,22,46,51)
To vertex 52:31 (38,19,12,27,44,22,46,51,52)
To vertex 53:24 (38,19,12,27,44,45,5,63,8,15,53)
To vertex 54:30 (38,19,12,27,44,22,32,54)
To vertex 55:21 (38,19,12,55)
To vertex 56:28 (38,19,12,27,44,45,5,33,20,48,0,56)
To vertex 57:33 (38,19,12,27,44,22,57)
To vertex 58:41 (38,19,12,27,44,45,5,63,39,58)
To vertex 59:22 (38,19,12,55,59)
To vertex 60:33 (38,19,12,27,44,45,5,33,20,48,0,14,60)
To vertex 61:31 (38,19,12,27,44,45,5,33,20,48,61)
To vertex 62:32 (38,19,12,27,44,45,5,63,62)
To vertex 63:14 (38,19,12,27,44,45,5,63)
From vertex 39:
To vertex 0:17 (39,12,27,44,45,5,33,20,48,0)
To vertex 1:52 (39,12,27,44,22,1)
To vertex 2:13 (39,12,27,44,45,5,33,2)
To vertex 3:21 (39,3)
To vertex 4:27 (39,12,55,59,4)
To vertex 5:8 (39,12,27,44,45,5)
To vertex 6:12 (39,12,27,44,45,5,6)
To vertex 7:35 (39,12,27,44,22,57,7)
To vertex 8:15 (39,12,27,44,45,5,63,8)
To vertex 9:26 (39,12,27,44,45,5,33,20,48,0,56,9)
To vertex 10:17 (39,12,27,44,45,10)
To vertex 11:15 (39,11)
To vertex 12:6 (39,12)
To vertex 13:17 (39,12,27,44,45,5,63,13)
To vertex 14:18 (39,12,27,44,45,5,33,20,48,0,14)
To vertex 15:14 (39,46,15)
To vertex 16:27 (39,12,27,44,22,16)
To vertex 17:30 (39,12,27,44,22,32,17)
To vertex 18:45 (39,12,27,44,45,5,33,20,48,0,14,18)
To vertex 19:12 (39,12,27,44,45,5,33,20,19)
To vertex 20:9 (39,12,27,44,45,5,33,20)
To vertex 21:59 (39,12,27,44,45,5,33,20,48,0,26,21)
To vertex 22:10 (39,12,27,44,22)
To vertex 23:49 (39,12,27,44,22,32,17,23)
To vertex 24:49 (39,46,15,24)
To vertex 25:40 (39,11,25)
To vertex 26:17 (39,12,27,44,45,5,33,20,48,0,26)
To vertex 27:0 (39,12,27)
To vertex 28:33 (39,12,27,44,22,32,47,28)
To vertex 29:54 (39,29)
To vertex 30:33 (39,12,27,44,45,5,6,30)
To vertex 31:40 (39,46,15,31)
To vertex 32:4 (39,12,27,44,22,32)
To vertex 33:3 (39,12,27,44,45,5,33)
To vertex 34:28 (39,46,51,34)
To vertex 35:13 (39,12,27,44,45,5,6,35)
To vertex 36:42 (39,12,27,44,22,36)
To vertex 37:27 (39,12,27,44,22,32,47,28,37)
To vertex 38:32 (39,12,27,44,45,5,33,20,38)
To vertex 40:49 (39,46,15,53,40)
To vertex 41:24 (39,58,41)
To vertex 42:54 (39,12,27,44,45,5,33,20,48,0,14,42)
To vertex 43:57 (39,12,27,44,22,36,43)
To vertex 44:8 (39,12,27,44)
To vertex 45:8 (39,12,27,44,45)
To vertex 46:1 (39,46)
To vertex 47:8 (39,12,27,44,22,32,47)
To vertex 48:14 (39,12,27,44,45,5,33,20,48)
To vertex 49:23 (39,12,27,44,22,32,47,49)
To vertex 50:23 (39,12,27,44,50)
To vertex 51:19 (39,46,51)
To vertex 52:20 (39,46,51,52)
To vertex 53:15 (39,46,15,53)
To vertex 54:30 (39,12,27,44,22,32,54)
To vertex 55:21 (39,12,55)
To vertex 56:28 (39,12,27,44,45,5,33,20,48,0,56)
To vertex 57:33 (39,12,27,44,22,57)
To vertex 58:13 (39,58)
To vertex 59:22 (39,12,55,59)
To vertex 60:33 (39,12,27,44,45,5,33,20,48,0,14,60)
To vertex 61:31 (39,12,27,44,45,5,33,20,48,61)
To vertex 62:27 (39,58,62)
To vertex 63:14 (39,12,27,44,45,5,63)
From vertex 40:
To vertex 0:46 (40,50,62,48,0)
To vertex 1:81 (40,50,62,6,35,23,1)
To vertex 2:43 (40,50,62,48,2)
To vertex 3:53 (40,50,62,34,3)
To vertex 4:45 (40,15,31,59,4)
To vertex 5:41 (40,50,62,38,19,12,27,44,45,5)
To vertex 6:19 (40,50,62,6)
To vertex 7:41 (40,15,53,57,7)
To vertex 8:45 (40,15,53,58,8)
To vertex 9:45 (40,15,53,57,9)
To vertex 10:50 (40,50,62,38,19,12,27,44,45,10)
To vertex 11:51 (40,50,62,6,11)
To vertex 12:39 (40,50,62,38,19,12)
To vertex 13:47 (40,50,62,48,0,26,13)
To vertex 14:47 (40,50,62,48,0,14)
To vertex 15:12 (40,15)
To vertex 16:37 (40,50,62,16)
To vertex 17:61 (40,15,53,17)
To vertex 18:60 (40,50,62,6,18)
To vertex 19:35 (40,50,62,38,19)
To vertex 20:42 (40,50,62,38,19,12,27,44,45,5,33,20)
To vertex 21:88 (40,50,62,48,0,26,21)
To vertex 22:43 (40,50,62,38,19,12,27,44,22)
To vertex 23:61 (40,50,62,6,35,23)
To vertex 24:47 (40,15,24)
To vertex 25:71 (40,15,25)
To vertex 26:46 (40,50,62,48,0,26)
To vertex 27:33 (40,50,62,38,19,12,27)
To vertex 28:66 (40,50,62,38,19,12,27,44,22,32,47,28)
To vertex 29:107 (40,15,25,29)
To vertex 30:40 (40,50,62,6,30)
To vertex 31:38 (40,15,31)
To vertex 32:37 (40,50,62,38,19,12,27,44,22,32)
To vertex 33:36 (40,50,62,38,19,12,27,44,45,5,33)
To vertex 34:47 (40,50,62,34)
To vertex 35:20 (40,50,62,6,35)
To vertex 36:75 (40,50,62,38,19,12,27,44,22,36)
To vertex 37:59 (40,15,53,58,8,37)
To vertex 38:33 (40,50,62,38)
To vertex 39:61 (40,50,62,38,19,12,27,44,45,5,63,39)
To vertex 41:45 (40,15,31,59,41)
To vertex 42:83 (40,50,62,48,0,14,42)
To vertex 43:90 (40,50,62,38,19,12,27,44,22,36,43)
To vertex 44:41 (40,50,62,38,19,12,27,44)
To vertex 45:41 (40,50,62,38,19,12,27,44,45)
To vertex 46:45 (40,50,62,38,19,12,27,44,22,46)
To vertex 47:41 (40,50,62,38,19,12,27,44,22,32,47)
To vertex 48:43 (40,50,62,48)
To vertex 49:42 (40,50,62,6,35,49)
To vertex 50:7 (40,50)
To vertex 51:47 (40,51)
To vertex 52:48 (40,51,52)
To vertex 53:13 (40,15,53)
To vertex 54:61 (40,50,54)
To vertex 55:54 (40,50,62,38,19,12,55)
To vertex 56:57 (40,50,62,48,0,56)
To vertex 57:39 (40,15,53,57)
To vertex 58:41 (40,15,53,58)
To vertex 59:40 (40,15,31,59)
To vertex 60:62 (40,50,62,48,0,14,60)
To vertex 61:60 (40,50,62,48,61)
To vertex 62:18 (40,50,62)
To vertex 63:47 (40,50,62,38,19,12,27,44,45,5,63)
From vertex 41:
To vertex 0:46 (41,51,52,22,5,33,20,48,0)
To vertex 1:77 (41,51,52,22,1)
To vertex 2:42 (41,51,52,22,5,33,2)
To vertex 3:30 (41,51,34,3)
To vertex 4:37 (41,51,34,4)
To vertex 5:37 (41,51,52,22,5)
To vertex 6:41 (41,51,52,22,5,6)
To vertex 7:54 (41,51,56,7)
To vertex 8:34 (41,51,34,3,63,8)
To vertex 9:34 (41,51,56,9)
To vertex 10:56 (41,51,52,22,5,33,20,19,12,27,44,45,10)
To vertex 11:62 (41,51,34,3,63,39,11)
To vertex 12:45 (41,51,52,22,5,33,20,19,12)
To vertex 13:36 (41,51,34,3,63,13)
To vertex 14:47 (41,51,52,22,5,33,20,48,0,14)
To vertex 15:42 (41,51,34,3,63,8,15)
To vertex 16:52 (41,51,52,22,16)
To vertex 17:55 (41,51,52,32,17)
To vertex 18:74 (41,51,52,22,5,33,20,48,0,14,18)
To vertex 19:41 (41,51,52,22,5,33,20,19)
To vertex 20:38 (41,51,52,22,5,33,20)
To vertex 21:88 (41,51,52,22,5,33,20,48,0,26,21)
To vertex 22:35 (41,51,52,22)
To vertex 23:74 (41,51,52,32,17,23)
To vertex 24:52 (41,51,52,24)
To vertex 25:73 (41,51,52,22,5,33,20,48,0,26,25)
To vertex 26:46 (41,51,52,22,5,33,20,48,0,26)
To vertex 27:39 (41,51,52,22,5,33,20,19,12,27)
To vertex 28:55 (41,51,34,3,28)
To vertex 29:101 (41,51,34,3,63,39,29)
To vertex 30:51 (41,51,34,3,30)
To vertex 31:68 (41,51,34,3,63,8,15,31)
To vertex 32:29 (41,51,52,32)
To vertex 33:32 (41,51,52,22,5,33)
To vertex 34:24 (41,51,34)
To vertex 35:42 (41,51,52,22,5,6,35)
To vertex 36:59 (41,51,56,36)
To vertex 37:48 (41,51,34,3,63,8,37)
To vertex 38:61 (41,51,52,22,5,33,20,38)
To vertex 39:47 (41,51,34,3,63,39)
To vertex 40:67 (41,51,34,3,53,40)
To vertex 42:83 (41,51,52,22,5,33,20,48,0,14,42)
To vertex 43:55 (41,43)
To vertex 44:47 (41,51,52,22,5,33,20,19,12,27,44)
To vertex 45:47 (41,51,52,22,5,33,20,19,12,27,44,45)
To vertex 46:37 (41,51,52,22,46)
To vertex 47:33 (41,51,52,32,47)
To vertex 48:43 (41,51,52,22,5,33,20,48)
To vertex 49:48 (41,51,52,32,47,49)
To vertex 50:51 (41,51,34,50)
To vertex 51:15 (41,51)
To vertex 52:16 (41,51,52)
To vertex 53:33 (41,51,34,3,53)
To vertex 54:50 (41,51,56,9,54)
To vertex 55:60 (41,51,52,22,5,33,20,55)
To vertex 56:36 (41,51,56)
To vertex 57:58 (41,51,52,22,57)
To vertex 58:56 (41,51,52,24,58)
To vertex 59:61 (41,51,52,22,5,33,20,55,59)
To vertex 60:53 (41,51,34,3,63,13,60)
To vertex 61:60 (41,51,52,22,5,33,20,48,61)
To vertex 62:51 (41,51,34,3,63,62)
To vertex 63:33 (41,51,34,3,63)
From vertex 42:
To vertex 0:22 (42,54,45,5,33,20,48,0)
To vertex 1:65 (42,54,22,1)
To vertex 2:18 (42,54,45,5,33,2)
To vertex 3:53 (42,54,45,5,33,20,19,12,27,3)
To vertex 4:42 (42,54,45,5,33,20,55,59,4)
To vertex 5:13 (42,54,45,5)
To vertex 6:17 (42,54,45,5,6)
To vertex 7:48 (42,54,22,57,7)
To vertex 8:20 (42,54,45,5,63,8)
To vertex 9:31 (42,54,45,5,33,20,48,0,56,9)
To vertex 10:18 (42,54,10)
To vertex 11:46 (42,54,45,5,33,20,48,11)
To vertex 12:21 (42,54,45,5,33,20,19,12)
To vertex 13:21 (42,54,10,13)
To vertex 14:23 (42,54,45,5,33,20,48,0,14)
To vertex 15:28 (42,54,45,5,63,8,15)
To vertex 16:40 (42,54,22,16)
To vertex 17:43 (42,54,22,32,17)
To vertex 18:50 (42,54,45,5,33,20,48,0,14,18)
To vertex 19:17 (42,54,45,5,33,20,19)
To vertex 20:14 (42,54,45,5,33,20)
To vertex 21:64 (42,54,45,5,33,20,48,0,26,21)
To vertex 22:23 (42,54,22)
To vertex 23:59 (42,54,45,5,6,35,23)
To vertex 24:63 (42,54,45,5,63,8,15,24)
To vertex 25:42 (42,54,10,25)
To vertex 26:22 (42,54,45,5,33,20,48,0,26)
To vertex 27:15 (42,54,45,5,33,20,19,12,27)
To vertex 28:46 (42,54,22,32,47,28)
To vertex 29:78 (42,54,10,25,29)
To vertex 30:38 (42,54,45,5,6,30)
To vertex 31:54 (42,54,45,5,63,8,15,31)
To vertex 32:17 (42,54,22,32)
To vertex 33:8 (42,54,45,5,33)
To vertex 34:51 (42,54,45,5,33,2,46,51,34)
To vertex 35:18 (42,54,45,5,6,35)
To vertex 36:55 (42,54,22,36)
To vertex 37:32 (42,54,10,37)
To vertex 38:37 (42,54,45,5,33,20,38)
To vertex 39:33 (42,54,45,5,63,39)
To vertex 40:60 (42,54,45,5,33,20,19,40)
To vertex 41:42 (42,54,45,5,33,20,55,59,41)
To vertex 43:70 (42,54,22,36,43)
To vertex 44:23 (42,54,45,5,33,20,19,12,27,44)
To vertex 45:13 (42,54,45)
To vertex 46:24 (42,54,45,5,33,2,46)
To vertex 47:21 (42,54,22,32,47)
To vertex 48:19 (42,54,45,5,33,20,48)
To vertex 49:36 (42,54,22,32,47,49)
To vertex 50:38 (42,54,45,5,33,20,19,12,27,44,50)
To vertex 51:42 (42,54,45,5,33,2,46,51)
To vertex 52:43 (42,54,45,5,33,2,46,51,52)
To vertex 53:29 (42,54,45,5,63,8,15,53)
To vertex 54:3 (42,54)
To vertex 55:36 (42,54,45,5,33,20,55)
To vertex 56:33 (42,54,45,5,33,20,48,0,56)
To vertex 57:46 (42,54,22,57)
To vertex 58:46 (42,54,45,5,63,39,58)
To vertex 59:37 (42,54,45,5,33,20,55,59)
To vertex 60:5 (42,60)
To vertex 61:36 (42,54,45,5,33,20,48,61)
To vertex 62:37 (42,54,45,5,63,62)
To vertex 63:19 (42,54,45,5,63)
From vertex 43:
To vertex 0:31 (43,48,0)
To vertex 1:78 (43,57,32,17,23,1)
To vertex 2:28 (43,48,2)
To vertex 3:49 (43,57,31,3)
To vertex 4:30 (43,57,31,59,4)
To vertex 5:37 (43,57,31,59,27,44,45,5)
To vertex 6:41 (43,57,31,59,27,44,45,5,6)
To vertex 7:13 (43,57,7)
To vertex 8:44 (43,57,31,59,27,44,45,5,63,8)
To vertex 9:17 (43,57,9)
To vertex 10:41 (43,57,9,10)
To vertex 11:51 (43,57,32,47,11)
To vertex 12:45 (43,57,31,59,27,44,45,5,33,20,19,12)
To vertex 13:32 (43,13)
To vertex 14:32 (43,48,0,14)
To vertex 15:40 (43,57,46,15)
To vertex 16:56 (43,57,31,59,27,44,22,16)
To vertex 17:39 (43,57,32,17)
To vertex 18:59 (43,48,0,14,18)
To vertex 19:41 (43,57,31,59,27,44,45,5,33,20,19)
To vertex 20:38 (43,57,31,59,27,44,45,5,33,20)
To vertex 21:73 (43,57,26,21)
To vertex 22:39 (43,57,31,59,27,44,22)
To vertex 23:58 (43,57,32,17,23)
To vertex 24:75 (43,57,46,15,24)
To vertex 25:58 (43,57,26,25)
To vertex 26:31 (43,57,26)
To vertex 27:29 (43,57,31,59,27)
To vertex 28:42 (43,57,32,47,28)
To vertex 29:94 (43,57,26,25,29)
To vertex 30:56 (43,48,61,30)
To vertex 31:23 (43,57,31)
To vertex 32:13 (43,57,32)
To vertex 33:32 (43,57,31,59,27,44,45,5,33)
To vertex 34:54 (43,57,46,51,34)
To vertex 35:39 (43,57,32,35)
To vertex 36:59 (43,57,36)
To vertex 37:36 (43,57,32,47,28,37)
To vertex 38:48 (43,57,26,38)
To vertex 39:47 (43,39)
To vertex 40:33 (43,57,31,40)
To vertex 41:30 (43,57,31,59,41)
To vertex 42:68 (43,48,0,14,42)
To vertex 44:37 (43,57,31,59,27,44)
To vertex 45:37 (43,57,31,59,27,44,45)
To vertex 46:27 (43,57,46)
To vertex 47:17 (43,57,32,47)
To vertex 48:28 (43,48)
To vertex 49:32 (43,57,32,47,49)
To vertex 50:40 (43,57,31,40,50)
To vertex 51:45 (43,57,46,51)
To vertex 52:46 (43,57,46,51,52)
To vertex 53:41 (43,57,46,15,53)
To vertex 54:28 (43,54)
To vertex 55:45 (43,57,26,55)
To vertex 56:42 (43,48,0,56)
To vertex 57:11 (43,57)
To vertex 58:60 (43,39,58)
To vertex 59:25 (43,57,31,59)
To vertex 60:47 (43,48,0,14,60)
To vertex 61:45 (43,48,61)
To vertex 62:46 (43,62)
To vertex 63:43 (43,57,31,59,27,44,45,5,63)
From vertex 44:
To vertex 0:9 (44,45,5,33,20,48,0)
To vertex 1:44 (44,22,1)
To vertex 2:5 (44,45,5,33,2)
To vertex 3:37 (44,22,46,51,34,3)
To vertex 4:29 (44,45,5,33,20,55,59,4)
To vertex 5:0 (44,45,5)
To vertex 6:4 (44,45,5,6)
To vertex 7:27 (44,22,57,7)
To vertex 8:7 (44,45,5,63,8)
To vertex 9:18 (44,45,5,33,20,48,0,56,9)
To vertex 10:9 (44,45,10)
To vertex 11:33 (44,45,5,33,20,48,11)
To vertex 12:8 (44,45,5,33,20,19,12)
To vertex 13:9 (44,45,5,63,13)
To vertex 14:10 (44,45,5,33,20,48,0,14)
To vertex 15:15 (44,45,5,63,8,15)
To vertex 16:19 (44,22,16)
To vertex 17:22 (44,22,32,17)
To vertex 18:37 (44,45,5,33,20,48,0,14,18)
To vertex 19:4 (44,45,5,33,20,19)
To vertex 20:1 (44,45,5,33,20)
To vertex 21:51 (44,45,5,33,20,48,0,26,21)
To vertex 22:2 (44,22)
To vertex 23:41 (44,22,32,17,23)
To vertex 24:50 (44,45,5,63,8,15,24)
To vertex 25:33 (44,45,10,25)
To vertex 26:9 (44,45,5,33,20,48,0,26)
To vertex 27:2 (44,45,5,33,20,19,12,27)
To vertex 28:25 (44,22,32,47,28)
To vertex 29:69 (44,45,10,25,29)
To vertex 30:25 (44,45,5,6,30)
To vertex 31:37 (44,22,57,31)
To vertex 32:-4 (44,22,32)
To vertex 33:-5 (44,45,5,33)
To vertex 34:31 (44,22,46,51,34)
To vertex 35:5 (44,45,5,6,35)
To vertex 36:34 (44,22,36)
To vertex 37:19 (44,22,32,47,28,37)
To vertex 38:24 (44,45,5,33,20,38)
To vertex 39:20 (44,45,5,63,39)
To vertex 40:41 (44,22,16,40)
To vertex 41:29 (44,45,5,33,20,55,59,41)
To vertex 42:46 (44,45,5,33,20,48,0,14,42)
To vertex 43:49 (44,22,36,43)
To vertex 45:0 (44,45)
To vertex 46:4 (44,22,46)
To vertex 47:0 (44,22,32,47)
To vertex 48:6 (44,45,5,33,20,48)
To vertex 49:15 (44,22,32,47,49)
To vertex 50:15 (44,50)
To vertex 51:22 (44,22,46,51)
To vertex 52:23 (44,22,46,51,52)
To vertex 53:16 (44,45,5,63,8,15,53)
To vertex 54:22 (44,22,32,54)
To vertex 55:23 (44,45,5,33,20,55)
To vertex 56:20 (44,45,5,33,20,48,0,56)
To vertex 57:25 (44,22,57)
To vertex 58:33 (44,45,5,63,39,58)
To vertex 59:24 (44,45,5,33,20,55,59)
To vertex 60:25 (44,45,5,33,20,48,0,14,60)
To vertex 61:23 (44,45,5,33,20,48,61)
To vertex 62:24 (44,45,5,63,62)
To vertex 63:6 (44,45,5,63)
From vertex 45:
To vertex 0:9 (45,5,33,20,48,0)
To vertex 1:54 (45,5,33,20,19,12,27,44,22,1)
To vertex 2:5 (45,5,33,2)
To vertex 3:40 (45,5,33,20,19,12,27,3)
To vertex 4:29 (45,5,33,20,55,59,4)
To vertex 5:0 (45,5)
To vertex 6:4 (45,5,6)
To vertex 7:37 (45,5,33,20,19,12,27,44,22,57,7)
To vertex 8:7 (45,5,63,8)
To vertex 9:18 (45,5,33,20,48,0,56,9)
To vertex 10:9 (45,10)
To vertex 11:33 (45,5,33,20,48,11)
To vertex 12:8 (45,5,33,20,19,12)
To vertex 13:9 (45,5,63,13)
To vertex 14:10 (45,5,33,20,48,0,14)
To vertex 15:15 (45,5,63,8,15)
To vertex 16:29 (45,5,33,20,19,12,27,44,22,16)
To vertex 17:32 (45,5,33,20,19,12,27,44,22,32,17)
To vertex 18:37 (45,5,33,20,48,0,14,18)
To vertex 19:4 (45,5,33,20,19)
To vertex 20:1 (45,5,33,20)
To vertex 21:51 (45,5,33,20,48,0,26,21)
To vertex 22:12 (45,5,33,20,19,12,27,44,22)
To vertex 23:46 (45,5,6,35,23)
To vertex 24:50 (45,5,63,8,15,24)
To vertex 25:33 (45,10,25)
To vertex 26:9 (45,5,33,20,48,0,26)
To vertex 27:2 (45,5,33,20,19,12,27)
To vertex 28:35 (45,5,33,20,19,12,27,44,22,32,47,28)
To vertex 29:69 (45,10,25,29)
To vertex 30:25 (45,5,6,30)
To vertex 31:41 (45,5,63,8,15,31)
To vertex 32:6 (45,5,33,20,19,12,27,44,22,32)
To vertex 33:-5 (45,5,33)
To vertex 34:38 (45,5,33,2,46,51,34)
To vertex 35:5 (45,5,6,35)
To vertex 36:43 (45,5,33,20,48,0,56,36)
To vertex 37:21 (45,5,63,8,37)
To vertex 38:24 (45,5,33,20,38)
To vertex 39:20 (45,5,63,39)
To vertex 40:47 (45,5,33,20,19,40)
To vertex 41:29 (45,5,33,20,55,59,41)
To vertex 42:46 (45,5,33,20,48,0,14,42)
To vertex 43:58 (45,5,33,20,48,0,56,36,43)
To vertex 44:10 (45,5,33,20,19,12,27,44)
To vertex 46:11 (45,5,33,2,46)
To vertex 47:10 (45,5,33,20,19,12,27,44,22,32,47)
To vertex 48:6 (45,5,33,20,48)
To vertex 49:25 (45,5,33,20,19,12,27,44,22,32,47,49)
To vertex 50:25 (45,5,33,20,19,12,27,44,50)
To vertex 51:29 (45,5,33,2,46,51)
To vertex 52:30 (45,5,33,2,46,51,52)
To vertex 53:16 (45,5,63,8,15,53)
To vertex 54:28 (45,5,63,54)
To vertex 55:23 (45,5,33,20,55)
To vertex 56:20 (45,5,33,20,48,0,56)
To vertex 57:35 (45,5,33,20,19,12,27,44,22,57)
To vertex 58:33 (45,5,63,39,58)
To vertex 59:24 (45,5,33,20,55,59)
To vertex 60:25 (45,5,33,20,48,0,14,60)
To vertex 61:23 (45,5,33,20,48,61)
To vertex 62:24 (45,5,63,62)
To vertex 63:6 (45,5,63)
From vertex 46:
To vertex 0:49 (46,51,52,22,5,33,20,48,0)
To vertex 1:80 (46,51,52,22,1)
To vertex 2:45 (46,51,52,22,5,33,2)
To vertex 3:33 (46,51,34,3)
To vertex 4:40 (46,51,34,4)
To vertex 5:40 (46,51,52,22,5)
To vertex 6:44 (46,51,52,22,5,6)
To vertex 7:42 (46,15,53,57,7)
To vertex 8:37 (46,51,34,3,63,8)
To vertex 9:37 (46,51,56,9)
To vertex 10:59 (46,51,52,22,5,33,20,19,12,27,44,45,10)
To vertex 11:65 (46,51,34,3,63,39,11)
To vertex 12:48 (46,51,52,22,5,33,20,19,12)
To vertex 13:39 (46,51,34,3,63,13)
To vertex 14:50 (46,51,52,22,5,33,20,48,0,14)
To vertex 15:13 (46,15)
To vertex 16:55 (46,51,52,22,16)
To vertex 17:58 (46,51,52,32,17)
To vertex 18:77 (46,51,52,22,5,33,20,48,0,14,18)
To vertex 19:44 (46,51,52,22,5,33,20,19)
To vertex 20:41 (46,51,52,22,5,33,20)
To vertex 21:91 (46,51,52,22,5,33,20,48,0,26,21)
To vertex 22:38 (46,51,52,22)
To vertex 23:77 (46,51,52,32,17,23)
To vertex 24:48 (46,15,24)
To vertex 25:72 (46,15,25)
To vertex 26:49 (46,51,52,22,5,33,20,48,0,26)
To vertex 27:42 (46,51,52,22,5,33,20,19,12,27)
To vertex 28:58 (46,51,34,3,28)
To vertex 29:104 (46,51,34,3,63,39,29)
To vertex 30:54 (46,51,34,3,30)
To vertex 31:39 (46,15,31)
To vertex 32:32 (46,51,52,32)
To vertex 33:35 (46,51,52,22,5,33)
To vertex 34:27 (46,51,34)
To vertex 35:45 (46,51,52,22,5,6,35)
To vertex 36:62 (46,51,56,36)
To vertex 37:51 (46,51,34,3,63,8,37)
To vertex 38:64 (46,51,52,22,5,33,20,38)
To vertex 39:50 (46,51,34,3,63,39)
To vertex 40:48 (46,15,53,40)
To vertex 41:46 (46,15,31,59,41)
To vertex 42:86 (46,51,52,22,5,33,20,48,0,14,42)
To vertex 43:71 (46,51,52,43)
To vertex 44:50 (46,51,52,22,5,33,20,19,12,27,44)
To vertex 45:50 (46,51,52,22,5,33,20,19,12,27,44,45)
To vertex 47:36 (46,51,52,32,47)
To vertex 48:46 (46,51,52,22,5,33,20,48)
To vertex 49:51 (46,51,52,32,47,49)
To vertex 50:54 (46,51,34,50)
To vertex 51:18 (46,51)
To vertex 52:19 (46,51,52)
To vertex 53:14 (46,15,53)
To vertex 54:53 (46,51,56,9,54)
To vertex 55:62 (46,15,24,55)
To vertex 56:39 (46,51,56)
To vertex 57:40 (46,15,53,57)
To vertex 58:42 (46,15,53,58)
To vertex 59:41 (46,15,31,59)
To vertex 60:56 (46,51,34,3,63,13,60)
To vertex 61:63 (46,51,52,22,5,33,20,48,61)
To vertex 62:54 (46,51,34,3,63,62)
To vertex 63:36 (46,51,34,3,63)
From vertex 47:
To vertex 0:36 (47,28,44,45,5,33,20,48,0)
To vertex 1:71 (47,28,44,22,1)
To vertex 2:32 (47,28,44,45,5,33,2)
To vertex 3:60 (47,46,51,34,3)
To vertex 4:51 (47,19,12,55,59,4)
To vertex 5:27 (47,28,44,45,5)
To vertex 6:31 (47,28,44,45,5,6)
To vertex 7:54 (47,28,44,22,57,7)
To vertex 8:34 (47,28,44,45,5,63,8)
To vertex 9:38 (47,28,56,9)
To vertex 10:36 (47,28,44,45,10)
To vertex 11:34 (47,11)
To vertex 12:30 (47,19,12)
To vertex 13:36 (47,28,44,45,5,63,13)
To vertex 14:37 (47,28,44,45,5,33,20,48,0,14)
To vertex 15:40 (47,46,15)
To vertex 16:46 (47,28,44,22,16)
To vertex 17:49 (47,28,44,22,32,17)
To vertex 18:45 (47,18)
To vertex 19:26 (47,19)
To vertex 20:28 (47,28,44,45,5,33,20)
To vertex 21:78 (47,28,44,45,5,33,20,48,0,26,21)
To vertex 22:29 (47,28,44,22)
To vertex 23:68 (47,28,44,22,32,17,23)
To vertex 24:65 (47,18,24)
To vertex 25:59 (47,11,25)
To vertex 26:36 (47,28,44,45,5,33,20,48,0,26)
To vertex 27:24 (47,19,12,27)
To vertex 28:25 (47,28)
To vertex 29:95 (47,11,25,29)
To vertex 30:52 (47,28,44,45,5,6,30)
To vertex 31:64 (47,28,44,22,57,31)
To vertex 32:23 (47,28,44,22,32)
To vertex 33:22 (47,28,44,45,5,33)
To vertex 34:54 (47,46,51,34)
To vertex 35:32 (47,28,44,45,5,6,35)
To vertex 36:61 (47,28,44,22,36)
To vertex 37:19 (47,28,37)
To vertex 38:51 (47,28,44,45,5,33,20,38)
To vertex 39:47 (47,28,44,45,5,63,39)
To vertex 40:68 (47,28,44,22,16,40)
To vertex 41:51 (47,19,12,55,59,41)
To vertex 42:73 (47,28,44,45,5,33,20,48,0,14,42)
To vertex 43:76 (47,28,44,22,36,43)
To vertex 44:27 (47,28,44)
To vertex 45:27 (47,28,44,45)
To vertex 46:27 (47,46)
To vertex 48:33 (47,28,44,45,5,33,20,48)
To vertex 49:15 (47,49)
To vertex 50:42 (47,28,44,50)
To vertex 51:45 (47,46,51)
To vertex 52:46 (47,46,51,52)
To vertex 53:41 (47,46,15,53)
To vertex 54:49 (47,28,44,22,32,54)
To vertex 55:45 (47,19,12,55)
To vertex 56:40 (47,28,56)
To vertex 57:52 (47,28,44,22,57)
To vertex 58:60 (47,28,44,45,5,63,39,58)
To vertex 59:46 (47,19,12,55,59)
To vertex 60:52 (47,28,44,45,5,33,20,48,0,14,60)
To vertex 61:50 (47,28,44,45,5,33,20,48,61)
To vertex 62:51 (47,28,44,45,5,63,62)
To vertex 63:33 (47,28,44,45,5,63)
From vertex 48:
To vertex 0:3 (48,0)
To vertex 1:72 (48,0,14,20,19,12,27,44,22,1)
To vertex 2:0 (48,2)
To vertex 3:39 (48,2,46,51,34,3)
To vertex 4:23 (48,0,26,55,59,4)
To vertex 5:28 (48,11,45,5)
