From vertex 0:
To vertex 114:107 (4,50,49,114)
To vertex 115:48 (4,50,49,43,19,14,115)
To vertex 116:144 (4,56,38,126,124,98,116)
To vertex 117:70 (4,50,104,86,117)
To vertex 118:90 (4,50,49,43,12,67,118)
To vertex 119:97 (4,56,38,126,119)
To vertex 120:74 (4,50,49,120)
To vertex 121:74 (4,50,49,23,45,121)
To vertex 122:44 (4,50,49,43,19,122)
To vertex 123:46 (4,50,9,26,123)
To vertex 124:58 (4,56,38,126,124)
To vertex 125:64 (4,50,9,125)
To vertex 126:49 (4,56,38,126)
To vertex 127:100 (4,78,127)
From vertex 5:
To vertex 0:101 (5,10,0)
To vertex 1:100 (5,10,97,1)
To vertex 2:171 (5,10,97,4,50,9,26,123,92,2)
To vertex 3:135 (5,10,97,4,50,49,43,12,67,3)
To vertex 4:59 (5,10,97,4)
To vertex 6:98 (5,10,97,6)
To vertex 7:122 (5,10,97,4,50,49,43,19,122,7)
To vertex 8:114 (5,34,8)
To vertex 9:102 (5,10,97,4,50,9)
To vertex 10:24 (5,10)
To vertex 11:126 (5,10,97,4,50,49,43,19,122,7,11)
To vertex 12:92 (5,10,97,4,50,49,43,12)
To vertex 13:182 (5,10,97,4,50,68,13)
To vertex 14:107 (5,10,97,4,50,49,43,19,14)
To vertex 15:160 (5,10,97,91,101,53,15)
To vertex 16:188 (5,10,97,4,50,49,23,45,121,16)
To vertex 17:139 (5,10,97,4,50,49,23,46,17)
To vertex 18:163 (5,10,97,4,50,49,43,19,14,18)
To vertex 19:92 (5,10,97,4,50,49,43,19)
To vertex 20:63 (5,10,97,20)
To vertex 21:137 (5,10,97,4,50,49,43,19,122,7,21)
To vertex 22:135 (5,10,97,4,56,38,126,22)
To vertex 23:112 (5,10,97,4,50,49,23)
To vertex 24:149 (5,10,97,4,50,49,43,12,67,118,24)
To vertex 25:129 (5,10,97,4,50,49,43,19,14,25)
To vertex 26:100 (5,10,97,4,50,9,26)
To vertex 27:138 (5,10,97,4,50,49,43,19,122,28,27)
To vertex 28:105 (5,10,97,4,50,49,43,19,122,28)
To vertex 29:123 (5,10,97,6,29)
To vertex 30:126 (5,86,59,30)
To vertex 31:155 (5,10,97,4,50,49,43,19,122,31)
To vertex 32:118 (5,10,97,4,50,32)
To vertex 33:147 (5,86,59,55,33)
To vertex 34:78 (5,34)
To vertex 35:157 (5,10,97,4,50,68,35)
To vertex 36:146 (5,10,97,4,50,49,43,19,122,36)
To vertex 37:114 (5,10,97,4,37)
To vertex 38:104 (5,10,97,4,56,38)
To vertex 39:116 (5,10,97,4,50,49,43,19,51,39)
To vertex 40:181 (5,86,59,40)
To vertex 41:171 (5,10,97,4,56,57,41)
To vertex 42:128 (5,86,113,42)
To vertex 43:74 (5,10,97,4,50,49,43)
To vertex 44:128 (5,10,97,4,50,49,43,19,122,7,44)
To vertex 45:120 (5,10,97,4,50,49,23,45)
To vertex 46:112 (5,10,97,4,50,49,23,46)
To vertex 47:173 (5,34,90,116,47)
To vertex 48:114 (5,10,97,4,50,9,26,123,48)
To vertex 49:79 (5,10,97,4,50,49)
To vertex 50:65 (5,10,97,4,50)
To vertex 51:113 (5,10,97,4,50,49,43,19,51)
To vertex 52:185 (5,10,97,4,37,60,52)
To vertex 53:119 (5,10,97,91,101,53)
To vertex 54:113 (5,10,97,4,56,38,54)
To vertex 55:131 (5,86,59,55)
To vertex 56:86 (5,10,97,4,56)
To vertex 57:107 (5,10,97,4,56,57)
To vertex 58:183 (5,10,97,4,50,49,43,19,122,7,58)
To vertex 59:114 (5,86,59)
To vertex 60:148 (5,10,97,4,37,60)
To vertex 61:127 (5,10,97,4,50,49,43,19,14,115,61)
To vertex 62:133 (5,10,97,4,50,9,26,123,87,62)
To vertex 63:118 (5,10,97,4,50,49,43,19,73,63)
To vertex 64:123 (5,10,97,4,50,9,26,123,48,100,64)
To vertex 65:176 (5,10,0,106,105,65)
To vertex 66:130 (5,10,97,4,50,49,43,19,51,39,66)
To vertex 67:135 (5,10,97,4,50,49,43,12,67)
To vertex 68:105 (5,10,97,4,50,68)
To vertex 69:143 (5,86,113,69)
To vertex 70:140 (5,10,97,20,70)
To vertex 71:114 (5,10,97,4,50,49,43,19,14,115,71)
To vertex 72:141 (5,10,97,4,50,49,43,19,14,25,72)
To vertex 73:109 (5,10,97,4,50,49,43,19,73)
To vertex 74:150 (5,10,97,4,50,49,43,19,14,115,71,96,74)
To vertex 75:131 (5,10,97,4,56,75)
To vertex 76:176 (5,10,97,4,50,49,43,76)
To vertex 77:119 (5,10,97,4,50,49,43,19,14,77)
To vertex 78:145 (5,10,97,4,78)
To vertex 79:137 (5,10,97,4,50,102,79)
To vertex 80:144 (5,10,97,4,50,49,43,12,67,3,80)
To vertex 81:160 (5,10,97,4,50,49,43,19,122,7,44,81)
To vertex 82:144 (5,10,82)
To vertex 83:106 (5,86,83)
To vertex 84:146 (5,10,97,4,50,49,43,19,14,115,71,96,95,84)
To vertex 85:142 (5,86,59,55,33,85)
To vertex 86:90 (5,86)
To vertex 87:119 (5,10,97,4,50,9,26,123,87)
To vertex 88:162 (5,10,97,4,50,88)
To vertex 89:199 (5,34,90,116,89)
To vertex 90:104 (5,34,90)
To vertex 91:113 (5,10,97,91)
To vertex 92:107 (5,10,97,4,50,9,26,123,92)
To vertex 93:146 (5,10,97,4,50,9,26,123,87,62,93)
To vertex 94:140 (5,86,59,30,94)
To vertex 95:145 (5,10,97,4,50,49,43,19,14,115,71,96,95)
To vertex 96:124 (5,10,97,4,50,49,43,19,14,115,71,96)
To vertex 97:51 (5,10,97)
To vertex 98:131 (5,10,97,91,98)
To vertex 99:150 (5,10,97,4,50,49,43,19,122,7,44,99)
To vertex 100:123 (5,10,97,4,50,9,26,123,48,100)
To vertex 101:118 (5,10,97,91,101)
To vertex 102:136 (5,10,97,4,50,102)
To vertex 103:305 (5,10,97,4,50,68,13,103)
To vertex 104:84 (5,10,97,4,50,104)
To vertex 105:129 (5,10,0,106,105)
To vertex 106:114 (5,10,0,106)
To vertex 107:107 (5,10,97,4,50,49,43,19,122,28,107)
To vertex 108:162 (5,10,97,4,50,9,26,123,92,108)
To vertex 109:119 (5,10,97,4,56,57,109)
To vertex 110:162 (5,86,113,110)
To vertex 111:198 (5,10,97,4,50,49,43,19,14,25,72,111)
To vertex 112:150 (5,10,97,20,112)
To vertex 113:133 (5,86,113)
To vertex 114:166 (5,10,97,4,50,49,114)
To vertex 115:107 (5,10,97,4,50,49,43,19,14,115)
To vertex 116:158 (5,34,90,116)
To vertex 117:128 (5,86,117)
To vertex 118:149 (5,10,97,4,50,49,43,12,67,118)
To vertex 119:156 (5,10,97,4,56,38,126,119)
To vertex 120:133 (5,10,97,4,50,49,120)
To vertex 121:133 (5,10,97,4,50,49,23,45,121)
To vertex 122:103 (5,10,97,4,50,49,43,19,122)
To vertex 123:105 (5,10,97,4,50,9,26,123)
To vertex 124:117 (5,10,97,4,56,38,126,124)
To vertex 125:123 (5,10,97,4,50,9,125)
To vertex 126:108 (5,10,97,4,56,38,126)
To vertex 127:159 (5,10,97,4,78,127)
From vertex 6:
To vertex 0:82 (6,14,49,43,19,122,0)
To vertex 1:97 (6,29,97,1)
To vertex 2:92 (6,14,115,71,96,74,2)
To vertex 3:63 (6,14,115,61,45,3)
To vertex 4:56 (6,29,97,4)
To vertex 5:60 (6,14,49,43,19,122,28,5)
To vertex 7:53 (6,14,49,43,19,122,7)
To vertex 8:83 (6,14,49,23,8)
To vertex 9:83 (6,14,9)
To vertex 10:84 (6,14,49,43,19,122,28,5,10)
To vertex 11:57 (6,14,49,43,19,122,7,11)
To vertex 12:23 (6,14,49,43,12)
To vertex 13:86 (6,13)
To vertex 14:9 (6,14)
To vertex 15:93 (6,14,49,43,19,73,15)
To vertex 16:102 (6,14,77,62,16)
To vertex 17:70 (6,14,49,23,46,17)
To vertex 18:65 (6,14,18)
To vertex 19:23 (6,14,49,43,19)
To vertex 20:60 (6,29,97,20)
To vertex 21:40 (6,14,21)
To vertex 22:88 (6,14,49,43,19,122,7,11,38,126,22)
To vertex 23:43 (6,14,49,23)
To vertex 24:80 (6,14,49,43,12,67,118,24)
To vertex 25:31 (6,14,25)
To vertex 26:28 (6,14,26)
To vertex 27:69 (6,14,49,43,19,122,28,27)
To vertex 28:36 (6,14,49,43,19,122,28)
To vertex 29:25 (6,29)
To vertex 30:58 (6,59,30)
To vertex 31:86 (6,14,49,43,19,122,31)
To vertex 32:104 (6,13,32)
To vertex 33:79 (6,59,55,33)
To vertex 34:138 (6,14,49,43,19,122,28,5,34)
To vertex 35:106 (6,14,18,60,35)
To vertex 36:77 (6,14,49,43,19,122,36)
To vertex 37:60 (6,14,115,71,96,95,37)
To vertex 38:57 (6,14,49,43,19,122,7,11,38)
To vertex 39:44 (6,14,115,71,96,51,39)
To vertex 40:113 (6,59,40)
To vertex 41:133 (6,14,115,71,96,95,84,57,41)
To vertex 42:74 (6,14,49,23,113,42)
To vertex 43:5 (6,14,49,43)
To vertex 44:59 (6,14,49,43,19,122,7,44)
To vertex 45:45 (6,14,115,61,45)
To vertex 46:43 (6,14,49,23,46)
To vertex 47:139 (6,14,49,43,19,122,7,11,38,47)
To vertex 48:42 (6,14,26,123,48)
To vertex 49:10 (6,14,49)
To vertex 50:62 (6,29,97,4,50)
To vertex 51:41 (6,14,115,71,96,51)
To vertex 52:111 (6,14,115,61,52)
To vertex 53:87 (6,14,26,123,48,91,101,53)
To vertex 54:66 (6,14,49,43,19,122,7,11,38,54)
To vertex 55:63 (6,59,55)
To vertex 56:80 (6,14,115,71,96,51,56)
To vertex 57:69 (6,14,115,71,96,95,84,57)
To vertex 58:114 (6,14,49,43,19,122,7,58)
To vertex 59:46 (6,59)
To vertex 60:83 (6,14,18,60)
To vertex 61:29 (6,14,115,61)
To vertex 62:44 (6,14,77,62)
To vertex 63:49 (6,14,49,43,19,73,63)
To vertex 64:51 (6,14,26,123,48,100,64)
To vertex 65:141 (6,14,49,23,46,17,105,65)
To vertex 66:58 (6,14,115,71,96,51,39,66)
To vertex 67:66 (6,14,49,43,12,67)
To vertex 68:102 (6,29,97,4,50,68)
To vertex 69:89 (6,14,49,23,113,69)
To vertex 70:115 (6,14,49,23,46,17,70)
To vertex 71:16 (6,14,115,71)
To vertex 72:43 (6,14,25,72)
To vertex 73:40 (6,14,49,43,19,73)
To vertex 74:52 (6,14,115,71,96,74)
To vertex 75:81 (6,14,26,123,75)
To vertex 76:107 (6,14,49,43,76)
To vertex 77:21 (6,14,77)
To vertex 78:79 (6,14,115,61,45,121,78)
To vertex 79:101 (6,14,115,61,109,102,79)
To vertex 80:61 (6,14,77,62,93,80)
To vertex 81:91 (6,14,49,43,19,122,7,44,81)
To vertex 82:135 (6,14,26,123,48,100,82)
To vertex 83:54 (6,14,49,23,83)
To vertex 84:48 (6,14,115,71,96,95,84)
To vertex 85:72 (6,29,85)
To vertex 86:88 (6,29,97,4,50,104,86)
To vertex 87:47 (6,14,26,123,87)
To vertex 88:115 (6,14,49,43,19,122,28,27,88)
To vertex 89:131 (6,14,115,71,96,95,89)
To vertex 90:75 (6,14,77,62,93,90)
To vertex 91:81 (6,14,26,123,48,91)
To vertex 92:35 (6,14,26,123,92)
To vertex 93:57 (6,14,77,62,93)
To vertex 94:72 (6,14,115,94)
To vertex 95:47 (6,14,115,71,96,95)
To vertex 96:26 (6,14,115,71,96)
To vertex 97:48 (6,29,97)
To vertex 98:99 (6,14,26,123,48,91,98)
To vertex 99:81 (6,14,49,43,19,122,7,44,99)
To vertex 100:51 (6,14,26,123,48,100)
To vertex 101:86 (6,14,26,123,48,91,101)
To vertex 102:100 (6,14,115,61,109,102)
To vertex 103:209 (6,13,103)
To vertex 104:81 (6,29,97,4,50,104)
To vertex 105:94 (6,14,49,23,46,17,105)
To vertex 106:93 (6,14,49,43,19,122,7,11,38,126,22,106)
To vertex 107:38 (6,14,49,43,19,122,28,107)
To vertex 108:90 (6,14,26,123,92,108)
To vertex 109:39 (6,14,115,61,109)
To vertex 110:107 (6,14,49,43,19,122,7,110)
To vertex 111:100 (6,14,25,72,111)
To vertex 112:113 (6,14,49,43,12,67,112)
To vertex 113:79 (6,14,49,23,113)
To vertex 114:97 (6,14,49,114)
To vertex 115:9 (6,14,115)
To vertex 116:129 (6,14,77,62,93,90,116)
To vertex 117:86 (6,14,77,62,127,117)
To vertex 118:80 (6,14,49,43,12,67,118)
To vertex 119:100 (6,14,18,119)
To vertex 120:64 (6,14,49,120)
To vertex 121:58 (6,14,115,61,45,121)
To vertex 122:34 (6,14,49,43,19,122)
To vertex 123:33 (6,14,26,123)
To vertex 124:70 (6,14,49,43,19,122,7,11,38,126,124)
To vertex 125:78 (6,14,49,23,83,125)
To vertex 126:61 (6,14,49,43,19,122,7,11,38,126)
To vertex 127:79 (6,14,77,62,127)
From vertex 7:
To vertex 0:97 (7,11,38,54,20,0)
To vertex 1:48 (7,11,38,126,124,1)
To vertex 2:89 (7,11,100,123,92,2)
To vertex 3:63 (7,3)
To vertex 4:51 (7,11,38,97,4)
To vertex 5:51 (7,21,28,5)
To vertex 6:61 (7,11,38,83,125,94,6)
To vertex 8:31 (7,44,99,8)
To vertex 9:77 (7,11,38,126,22,50,9)
To vertex 10:65 (7,11,38,10)
To vertex 11:4 (7,11)
To vertex 12:48 (7,11,38,49,43,12)
To vertex 13:107 (7,11,100,52,13)
To vertex 14:55 (7,11,38,126,22,106,14)
To vertex 15:76 (7,44,81,33,85,15)
To vertex 16:85 (7,11,62,16)
To vertex 17:95 (7,11,38,49,23,46,17)
To vertex 18:111 (7,11,38,126,22,106,14,18)
To vertex 19:48 (7,11,38,49,43,19)
To vertex 20:46 (7,11,38,54,20)
To vertex 21:15 (7,21)
To vertex 22:35 (7,11,38,126,22)
To vertex 23:68 (7,11,38,49,23)
To vertex 24:72 (7,44,81,33,85,15,118,24)
To vertex 25:63 (7,11,38,83,125,25)
To vertex 26:44 (7,11,62,93,80,26)
To vertex 27:60 (7,21,28,27)
To vertex 28:27 (7,21,28)
To vertex 29:74 (7,44,99,115,61,29)
To vertex 30:80 (7,11,100,64,66,30)
To vertex 31:64 (7,11,100,64,31)
To vertex 32:93 (7,11,38,126,22,50,32)
To vertex 33:41 (7,44,81,33)
To vertex 34:119 (7,11,38,36,34)
To vertex 35:61 (7,58,35)
To vertex 36:58 (7,11,38,36)
To vertex 37:71 (7,11,38,126,124,1,37)
To vertex 38:4 (7,11,38)
To vertex 39:72 (7,11,38,49,43,19,51,39)
To vertex 40:142 (7,44,45,59,40)
To vertex 41:116 (7,21,41)
To vertex 42:44 (7,44,99,42)
To vertex 43:30 (7,11,38,49,43)
To vertex 44:6 (7,44)
To vertex 45:55 (7,44,45)
To vertex 46:68 (7,11,38,49,23,46)
To vertex 47:86 (7,11,38,47)
To vertex 48:32 (7,11,100,123,48)
To vertex 49:35 (7,11,38,49)
To vertex 50:40 (7,11,38,126,22,50)
To vertex 51:69 (7,11,38,49,43,19,51)
To vertex 52:80 (7,11,100,52)
To vertex 53:66 (7,21,53)
To vertex 54:13 (7,11,38,54)
To vertex 55:66 (7,11,100,64,31,55)
To vertex 56:31 (7,11,38,126,124,56)
To vertex 57:52 (7,11,38,126,124,56,57)
To vertex 58:61 (7,58)
To vertex 59:75 (7,44,45,59)
To vertex 60:54 (7,44,81,33,60)
To vertex 61:59 (7,44,99,115,61)
To vertex 62:27 (7,11,62)
To vertex 63:51 (7,11,100,123,87,73,63)
To vertex 64:5 (7,11,100,64)
To vertex 65:102 (7,11,38,126,22,106,105,65)
To vertex 66:74 (7,11,100,64,66)
To vertex 67:91 (7,11,38,49,43,12,67)
To vertex 68:80 (7,11,38,126,22,50,68)
To vertex 69:114 (7,11,38,49,23,113,69)
To vertex 70:114 (7,11,100,82,70)
To vertex 71:46 (7,44,99,115,71)
To vertex 72:75 (7,11,38,83,125,25,72)
To vertex 73:42 (7,11,100,123,87,73)
To vertex 74:82 (7,44,99,115,71,96,74)
To vertex 75:71 (7,11,100,123,75)
To vertex 76:120 (7,76)
To vertex 77:67 (7,11,38,126,22,106,14,77)
To vertex 78:81 (7,44,81,33,121,78)
To vertex 79:74 (7,11,38,126,22,106,105,102,79)
To vertex 80:44 (7,11,62,93,80)
To vertex 81:38 (7,44,81)
To vertex 82:89 (7,11,100,82)
To vertex 83:20 (7,11,38,83)
To vertex 84:73 (7,21,28,84)
To vertex 85:36 (7,44,81,33,85)
To vertex 86:66 (7,11,38,126,22,50,104,86)
To vertex 87:37 (7,11,100,123,87)
To vertex 88:106 (7,21,28,27,88)
To vertex 89:119 (7,44,81,33,60,89)
To vertex 90:58 (7,11,62,93,90)
To vertex 91:67 (7,44,81,91)
To vertex 92:25 (7,11,100,123,92)
To vertex 93:40 (7,11,62,93)
To vertex 94:62 (7,11,38,83,125,94)
To vertex 95:77 (7,44,99,115,71,96,95)
To vertex 96:56 (7,44,99,115,71,96)
To vertex 97:43 (7,11,38,97)
To vertex 98:60 (7,11,38,126,124,98)
To vertex 99:28 (7,44,99)
To vertex 100:5 (7,11,100)
To vertex 101:72 (7,44,81,91,101)
To vertex 102:73 (7,11,38,126,22,106,105,102)
To vertex 103:230 (7,11,100,52,13,103)
To vertex 104:59 (7,11,38,126,22,50,104)
To vertex 105:55 (7,11,38,126,22,106,105)
To vertex 106:40 (7,11,38,126,22,106)
To vertex 107:29 (7,21,28,107)
To vertex 108:80 (7,11,100,123,92,108)
To vertex 109:64 (7,11,38,126,124,56,57,109)
To vertex 110:54 (7,110)
To vertex 111:132 (7,11,38,83,125,25,72,111)
To vertex 112:88 (7,11,38,126,22,106,105,112)
To vertex 113:104 (7,11,38,49,23,113)
To vertex 114:122 (7,11,38,49,114)
To vertex 115:39 (7,44,99,115)
To vertex 116:82 (7,58,116)
To vertex 117:65 (7,11,38,126,22,117)
To vertex 118:72 (7,44,81,33,85,15,118)
To vertex 119:56 (7,11,38,126,119)
To vertex 120:89 (7,11,38,49,120)
To vertex 121:60 (7,44,81,33,121)
To vertex 122:59 (7,11,38,49,43,19,122)
To vertex 123:23 (7,11,100,123)
To vertex 124:17 (7,11,38,126,124)
To vertex 125:44 (7,11,38,83,125)
To vertex 126:8 (7,11,38,126)
To vertex 127:62 (7,11,62,127)
From vertex 8:
To vertex 0:89 (8,49,43,19,122,0)
To vertex 1:108 (8,49,43,19,122,7,11,38,126,124,1)
To vertex 2:128 (8,49,43,19,14,115,71,96,74,2)
To vertex 3:73 (8,49,43,12,67,3)
To vertex 4:92 (8,49,43,19,14,115,61,97,4)
To vertex 5:67 (8,49,43,19,122,28,5)
To vertex 6:87 (8,49,43,19,51,39,66,30,94,6)
To vertex 7:60 (8,49,43,19,122,7)
To vertex 9:119 (8,49,43,19,14,9)
To vertex 10:91 (8,49,43,19,122,28,5,10)
To vertex 11:64 (8,49,43,19,122,7,11)
To vertex 12:30 (8,49,43,12)
To vertex 13:143 (8,49,43,19,14,115,71,96,74,13)
To vertex 14:45 (8,49,43,19,14)
To vertex 15:100 (8,49,43,19,73,15)
To vertex 16:126 (8,49,23,45,121,16)
To vertex 17:77 (8,49,23,46,17)
To vertex 18:101 (8,49,43,19,14,18)
To vertex 19:30 (8,49,43,19)
To vertex 20:96 (8,49,43,19,14,115,61,97,20)
To vertex 21:75 (8,49,43,19,122,7,21)
To vertex 22:95 (8,49,43,19,122,7,11,38,126,22)
To vertex 23:50 (8,49,23)
To vertex 24:87 (8,49,43,12,67,118,24)
To vertex 25:67 (8,49,43,19,14,25)
To vertex 26:64 (8,49,43,19,14,26)
To vertex 27:76 (8,49,43,19,122,28,27)
To vertex 28:43 (8,49,43,19,122,28)
To vertex 29:71 (8,49,23,46,29)
To vertex 30:74 (8,49,43,19,51,39,66,30)
To vertex 31:93 (8,49,43,19,122,31)
To vertex 32:151 (8,49,43,19,14,115,61,97,4,50,32)
To vertex 33:101 (8,49,43,19,122,7,44,81,33)
To vertex 34:145 (8,49,43,19,122,28,5,34)
To vertex 35:121 (8,49,43,19,122,7,58,35)
To vertex 36:84 (8,49,43,19,122,36)
To vertex 37:96 (8,49,43,19,14,115,71,96,95,37)
To vertex 38:64 (8,49,43,19,122,7,11,38)
To vertex 39:54 (8,49,43,19,51,39)
To vertex 40:141 (8,49,43,19,51,39,66,40)
To vertex 41:144 (8,49,43,19,122,28,41)
To vertex 42:70 (8,42)
To vertex 43:12 (8,49,43)
To vertex 44:66 (8,49,43,19,122,7,44)
To vertex 45:58 (8,49,23,45)
To vertex 46:50 (8,49,23,46)
To vertex 47:146 (8,49,43,19,122,7,11,38,47)
To vertex 48:61 (8,49,43,12,48)
To vertex 49:17 (8,49)
To vertex 50:98 (8,49,43,19,14,115,61,97,4,50)
To vertex 51:51 (8,49,43,19,51)
To vertex 52:140 (8,49,43,19,122,7,11,100,52)
To vertex 53:100 (8,49,43,19,73,91,101,53)
To vertex 54:73 (8,49,43,19,122,7,11,38,54)
To vertex 55:95 (8,49,23,45,59,55)
To vertex 56:90 (8,49,43,19,51,56)
To vertex 57:102 (8,49,43,19,122,36,57)
To vertex 58:121 (8,49,43,19,122,7,58)
To vertex 59:78 (8,49,23,45,59)
To vertex 60:114 (8,49,43,19,122,7,44,81,33,60)
To vertex 61:65 (8,49,43,19,14,115,61)
To vertex 62:80 (8,49,43,19,14,77,62)
To vertex 63:56 (8,49,43,19,73,63)
To vertex 64:65 (8,49,43,19,122,7,11,100,64)
To vertex 65:148 (8,49,23,46,17,105,65)
To vertex 66:68 (8,49,43,19,51,39,66)
To vertex 67:73 (8,49,43,12,67)
To vertex 68:138 (8,49,43,19,14,115,61,97,4,50,68)
To vertex 69:96 (8,49,23,113,69)
To vertex 70:122 (8,49,23,46,17,70)
To vertex 71:52 (8,49,43,19,14,115,71)
To vertex 72:79 (8,49,43,19,14,25,72)
To vertex 73:47 (8,49,43,19,73)
To vertex 74:88 (8,49,43,19,14,115,71,96,74)
To vertex 75:88 (8,75)
To vertex 76:114 (8,49,43,76)
To vertex 77:57 (8,49,43,19,14,77)
To vertex 78:92 (8,49,23,45,121,78)
To vertex 79:120 (8,49,23,46,17,105,102,79)
To vertex 80:82 (8,49,43,12,67,3,80)
To vertex 81:98 (8,49,43,19,122,7,44,81)
To vertex 82:149 (8,49,43,19,122,7,11,100,82)
To vertex 83:61 (8,49,23,83)
To vertex 84:84 (8,49,43,19,14,115,71,96,95,84)
To vertex 85:96 (8,49,43,19,122,7,44,81,33,85)
To vertex 86:124 (8,49,43,19,14,115,61,97,4,50,104,86)
To vertex 87:82 (8,49,23,83,87)
To vertex 88:122 (8,49,43,19,122,28,27,88)
To vertex 89:145 (8,49,23,45,121,89)
To vertex 90:95 (8,49,23,90)
To vertex 91:94 (8,49,43,19,73,91)
To vertex 92:71 (8,49,43,19,14,26,123,92)
To vertex 93:93 (8,49,43,19,14,77,62,93)
To vertex 94:88 (8,49,43,19,51,39,66,30,94)
To vertex 95:83 (8,49,43,19,14,115,71,96,95)
To vertex 96:62 (8,49,43,19,14,115,71,96)
To vertex 97:84 (8,49,43,19,14,115,61,97)
To vertex 98:112 (8,49,43,19,73,91,98)
To vertex 99:88 (8,49,43,19,122,7,44,99)
To vertex 100:65 (8,49,43,19,122,7,11,100)
To vertex 101:99 (8,49,43,19,73,91,101)
To vertex 102:119 (8,49,23,46,17,105,102)
To vertex 103:266 (8,49,43,19,14,115,71,96,74,13,103)
To vertex 104:117 (8,49,43,19,14,115,61,97,4,50,104)
To vertex 105:101 (8,49,23,46,17,105)
To vertex 106:100 (8,49,43,19,122,7,11,38,126,22,106)
To vertex 107:45 (8,49,43,19,122,28,107)
To vertex 108:126 (8,49,43,19,14,26,123,92,108)
To vertex 109:75 (8,49,43,19,14,115,61,109)
To vertex 110:114 (8,49,43,19,122,7,110)
To vertex 111:136 (8,49,43,19,14,25,72,111)
To vertex 112:120 (8,49,43,12,67,112)
To vertex 113:86 (8,49,23,113)
To vertex 114:104 (8,49,114)
To vertex 115:45 (8,49,43,19,14,115)
To vertex 116:142 (8,49,43,19,122,7,58,116)
To vertex 117:113 (8,49,23,45,121,78,127,117)
To vertex 118:87 (8,49,43,12,67,118)
To vertex 119:116 (8,49,43,19,122,7,11,38,126,119)
To vertex 120:71 (8,49,120)
To vertex 121:71 (8,49,23,45,121)
To vertex 122:41 (8,49,43,19,122)
To vertex 123:69 (8,49,43,19,14,26,123)
To vertex 124:77 (8,49,43,19,122,7,11,38,126,124)
To vertex 125:85 (8,49,23,83,125)
To vertex 126:68 (8,49,43,19,122,7,11,38,126)
To vertex 127:106 (8,49,23,45,121,78,127)
From vertex 9:
To vertex 0:95 (9,125,49,43,19,122,0)
To vertex 1:75 (9,126,124,1)
To vertex 2:69 (9,26,123,92,2)
To vertex 3:48 (9,3)
To vertex 4:55 (9,125,4)
To vertex 5:46 (9,125,28,5)
To vertex 6:38 (9,125,94,6)
To vertex 7:66 (9,125,49,43,19,122,7)
To vertex 8:74 (9,26,123,87,73,63,99,8)
To vertex 10:70 (9,125,28,5,10)
To vertex 11:53 (9,32,11)
To vertex 12:36 (9,125,49,43,12)
To vertex 13:123 (9,26,123,48,100,52,13)
To vertex 14:47 (9,125,94,6,14)
To vertex 15:75 (9,26,123,87,73,15)
To vertex 16:89 (9,26,123,87,62,16)
To vertex 17:83 (9,125,49,23,46,17)
To vertex 18:103 (9,125,94,6,14,18)
To vertex 19:36 (9,125,49,43,19)
To vertex 20:75 (9,26,123,48,54,20)
To vertex 21:78 (9,125,94,6,14,21)
To vertex 22:62 (9,126,22)
To vertex 23:56 (9,125,49,23)
To vertex 24:71 (9,26,123,87,73,15,118,24)
To vertex 25:40 (9,125,25)
To vertex 26:-2 (9,26)
To vertex 27:55 (9,125,28,27)
To vertex 28:22 (9,125,28)
To vertex 29:63 (9,125,94,6,29)
To vertex 30:80 (9,3,66,30)
To vertex 31:80 (9,26,123,48,100,64,31)
To vertex 32:41 (9,32)
To vertex 33:98 (9,26,123,48,100,64,31,55,33)
To vertex 34:124 (9,125,28,5,34)
To vertex 35:109 (9,26,123,48,100,64,58,35)
To vertex 36:79 (9,26,123,48,100,36)
To vertex 37:93 (9,26,123,87,96,95,37)
To vertex 38:53 (9,32,11,38)
To vertex 39:60 (9,125,49,43,19,51,39)
To vertex 40:139 (9,125,28,107,40)
To vertex 41:123 (9,125,28,41)
To vertex 42:87 (9,26,123,87,73,63,99,42)
To vertex 43:18 (9,125,49,43)
To vertex 44:72 (9,125,49,43,19,122,7,44)
To vertex 45:64 (9,125,49,23,45)
To vertex 46:56 (9,125,49,23,46)
To vertex 47:127 (9,26,123,48,91,98,116,47)
To vertex 48:12 (9,26,123,48)
To vertex 49:23 (9,125,49)
To vertex 50:61 (9,125,4,50)
To vertex 51:57 (9,125,49,43,19,51)
To vertex 52:96 (9,26,123,48,100,52)
To vertex 53:57 (9,26,123,48,91,101,53)
To vertex 54:42 (9,26,123,48,54)
To vertex 55:82 (9,26,123,48,100,64,31,55)
To vertex 56:58 (9,126,124,56)
To vertex 57:79 (9,126,124,56,57)
To vertex 58:109 (9,26,123,48,100,64,58)
To vertex 59:84 (9,125,94,6,59)
To vertex 60:92 (9,26,123,48,54,60)
To vertex 61:67 (9,125,94,6,14,115,61)
To vertex 62:31 (9,26,123,87,62)
To vertex 63:31 (9,26,123,87,73,63)
To vertex 64:21 (9,26,123,48,100,64)
To vertex 65:129 (9,126,22,106,105,65)
To vertex 66:74 (9,3,66)
To vertex 67:79 (9,125,49,43,12,67)
To vertex 68:101 (9,125,4,50,68)
To vertex 69:102 (9,125,49,23,113,69)
To vertex 70:128 (9,125,49,23,46,17,70)
To vertex 71:54 (9,125,94,6,14,115,71)
To vertex 72:52 (9,125,25,72)
To vertex 73:22 (9,26,123,87,73)
